CC,DT,FF,ET,TEMP,VP,WDF,LUMPY
51.7,9.4,28.84,1.6,-3.3,0.5,1.87,0
52.7,9.2,27.59,1.4,-1.8,1.8,1.35,0
53.3,9.2,26.96,1.4,-1.1,2.4,1.08,0
53.4,9.1,26.96,1.3,-1.1,2.5,0.82,0
53,8.9,26.96,1.4,-1.2,2.5,0.77,0
52,8.7,26.87,1.4,-1.2,2.5,0.94,0
51.8,8.7,26.87,1.4,-1.2,2.4,0.93,0
53.6,9.1,26.87,1.4,-1,2.3,1.05,0
51,9.3,27.14,1.4,-1.2,2.3,1.26,0
48,9.1,27.05,1.4,-1.2,2.3,1.19,0
46.2,8.9,27.05,1.4,-1.3,2.3,1.25,0
46.6,9.2,27.14,1.4,-1.3,2.4,1.33,0
45.9,9.3,27.32,1.4,-1.4,2.5,1.74,0
45.3,9.1,27.5,1.3,-1.7,2.6,1.56,0
46.2,9,27.32,1.3,-1.6,2.8,1.61,0
46,8.8,27.14,1.4,-1.5,2.8,1.9,0
47,8.6,27.32,1.3,-1.8,2.9,2.13,0
42.9,15.8,31,1,-12.1,0.1,2.5,0
43.1,15.8,31,1.1,-11.3,0.1,3.71,0
41.9,16.5,31,0.9,-15.1,0.1,2.49,0
41,17.3,31,1,-14.6,0.1,1.16,0
40.9,17.6,31,1.1,-11.8,0,3.6,0
40.6,19,31,1.1,-12.6,0,3.9,0
43.3,19.5,31,1.1,-12.9,0,3.93,0
44.5,19.5,31,1,-13.8,0,4.01,0
47.5,20.2,31,1.1,-10.7,0,2.64,0
52,19.5,31,1.2,-8.5,0,2.71,0
54.2,18.7,31,1.1,-10,0,4.12,0
53.7,17.1,31,1.2,-7.9,0,4.32,0
57.5,15,31,1.3,-6.9,0,5.82,0
60.8,12,30.73,1.1,-5.9,0,5.88,0
65.1,8.2,26.77,1,-1.4,2.1,3.96,0
64.9,6.9,25.36,1,-0.6,2.8,4.98,0
66.2,6.4,24.37,0.9,0,3.4,4.42,0
67.7,6.2,24.49,0.8,-0.2,3.6,5.52,0
66.5,6.4,25.36,0.9,-0.9,3.2,5,0
65.6,6.8,25.47,0.8,-0.8,3.6,4.74,0
63.1,6.8,26.09,0.9,-1.4,2.8,4.76,0
63.1,6.7,26.96,1,-2.3,1.8,2.78,0
62.6,7,27.76,1.2,-3.1,1.1,2.82,0
59.6,7.5,27.92,1.2,-3,0.9,2.41,0
60.5,8.1,28.01,1.3,-2.8,0.9,2.74,0
59.2,9.2,27.76,1.3,-2,1.4,2.43,0
59.1,9.6,28.4,1.4,-2.6,0.9,2.54,0
56.9,9.9,27.59,1.3,-1.4,1.7,2.16,0
57.4,9.7,27.05,1.4,-0.9,1.9,2.19,0
54.9,9.4,26.77,1.4,-0.8,2.1,1.71,0
56.7,9,26.39,1.3,-0.6,2.6,1.73,0
55.3,8.6,26.48,1.3,-0.9,2.5,1.41,0
54.3,8.7,26.58,1.3,-0.9,2.6,1.11,0
54.5,9,26.39,1.4,-0.6,2.7,1.17,0
54.3,8.6,26.29,1.4,-0.7,2.6,1.37,0
53.5,8.6,26.29,1.4,-0.7,2.6,1.25,0
56,8.8,26.39,1.4,-0.7,2.5,1.24,0
51.2,9,26.39,1.5,-0.6,2.4,2.03,0
52.5,8.9,26.39,1.5,-0.6,2.4,2.32,0
48,8.7,26.39,1.4,-0.7,2.5,2.31,0
48.8,8.4,26.39,1.4,-0.9,2.5,2.24,0
49.8,8.4,26.58,1.4,-1.1,2.6,2.13,0
48.3,8.4,26.68,1.3,-1.2,2.7,2.42,0
47.6,8.5,26.68,1.3,-1.1,2.9,2.11,0
48.6,8.4,26.48,1.3,-1,3,2.51,0
49.3,7.7,26.39,1.3,-1.2,2.9,2.81,0
44.1,15.6,31,1,-13,0.1,2.61,0
42.3,16.6,31,0.9,-15.6,0.1,2.44,0
42.3,16.6,31,1,-12.6,0.1,2.42,0
41,17.6,31,1,-13.1,0,2.39,0
43.9,18.4,31,1.1,-13.1,0,3.5,0
44.7,19.5,31,1.1,-12.3,0,3.62,0
45.1,20.2,31,1.1,-12.5,0,3.89,0
47.3,20,31,1.2,-11,0,3.92,0
48.8,19.7,31,1.1,-10.9,0,3.73,0
51.6,19.2,31,1.3,-7.4,0,2.57,0
56,18.2,31,1.2,-9,0,4,0
57.1,17,31,1.2,-7.9,0,5.61,0
62.6,14.1,30.3,1.4,-3.5,0.1,5.71,0
65.5,10.1,27.41,1.2,-1.1,2,3.85,0
66.5,7.5,24.03,1,0.9,3.3,3.88,0
69.2,6.3,22.49,0.9,1.4,4,3.71,0
69.2,6.2,23.45,0.9,0.7,3.7,5.44,0
68.3,6.3,25.25,0.9,-0.8,3,6.19,0
68.5,6.5,26.09,1,-1.5,2.4,5,0
66.4,6.7,27.59,1,-3,1.6,6.05,0
66.5,6.7,28.09,1,-3.6,1,4.14,0
65.7,7,25.57,1,-0.8,2.6,2.58,0
65.8,7.1,25.57,1,-0.7,2.4,3.15,0
64.1,7.4,25.68,1.1,-0.7,2.2,3.07,0
62.9,7.9,27.14,1.2,-1.9,1.3,3.01,0
61.3,9.1,26.96,1.2,-1.1,1.9,2.68,0
60.2,9.9,26.29,1.2,0,2.6,2.61,0
62.4,9.5,25.68,1.2,0.4,2.9,2.38,0
60.2,8.9,24.71,1.2,1,3.2,2.45,0
58,8.9,24.93,1.2,0.8,3.3,2.69,0
58.2,8.8,25.36,1.2,0.3,3.2,2.91,0
58,8.6,25.99,1.3,-0.4,2.7,2.19,0
58,8.3,25.99,1.4,-0.5,2.4,2.15,0
56,8.5,25.88,1.4,-0.3,2.8,2.31,0
55.9,8.7,25.99,1.4,-0.3,2.6,2.31,0
59.3,8.7,25.99,1.4,-0.3,2.7,2.38,0
58.5,8.8,26.09,1.5,-0.4,2.5,2.66,0
56,8.6,25.88,1.5,-0.3,2.6,2.8,0
54.4,8.6,26.09,1.4,-0.5,2.7,3.21,0
52,8.1,26.09,1.4,-0.7,2.6,3.79,0
49.5,8.2,26.19,1.4,-0.8,2.7,4.74,0
50.8,8,26.29,1.3,-1,2.7,3.19,0
50.8,8.1,26.39,1.3,-1,2.8,2.82,0
48.5,8,26.19,1.3,-0.9,2.9,3.33,0
48.8,7.7,26.09,1.3,-0.9,3,3.47,0
51,7.3,25.88,1.3,-0.9,3.1,3.93,0
51.4,7,25.47,1.3,-0.7,3.2,3.99,0
42,15.9,31,1,-12.6,0.1,2.63,0
44.9,16.2,31,1,-13.4,0.1,2.58,0
42.4,17.1,31,1,-13.2,0.1,2.38,0
43.4,17.7,31,1.1,-11.7,0,2.37,0
41.4,18.6,31,1.1,-12,0,2.44,0
43.8,20.3,31,1.2,-11.4,0,3.65,0
41.9,20.6,31,1.1,-12,0,3.79,0
43.3,20.3,31,1,-13.6,0,2.58,0
49.8,19.8,31,1.3,-7.6,0,2.57,0
52.6,18.1,30.94,1.5,-3.9,0,2.52,0
55.7,17.1,31,1.4,-5.7,0,3.92,0
58.5,15,29.83,1.5,-2.1,0.4,5.37,0
63.2,12,27.5,1.4,-0.3,1.9,5.47,0
68.5,8.7,24.6,1.1,1,3.2,5.49,0
69.8,7,22.49,1,1.7,4,3.93,0
70.8,6,20.52,0.9,2,4.6,5.9,0
72.1,5.6,19.24,0.9,2.3,4.8,6.8,0
71.1,6,22.97,0.9,1,4,7.29,0
71.1,6.1,23.33,0.9,0.8,3.7,7.33,0
70.7,6.3,23.91,0.9,0.4,3.5,7.5,0
69.8,6.7,25.04,1,-0.4,2.7,3.93,0
68.1,6.6,25.99,1.1,-1.4,1.7,3.77,0
67,6.8,26.19,1.2,-1.5,1.4,3.68,0
65.2,6.9,26.77,1.3,-2,0.9,4.03,0
66.4,7.4,26.09,1.2,-1.1,1.5,4.52,0
64.8,8.5,26.48,1.2,-0.9,1.8,4.18,0
63,9,27.14,1.3,-1.4,1.6,3.86,0
61.6,8.8,26.68,1.3,-1,1.9,3.88,0
61.5,8.4,24.93,1.1,0.5,3.3,4,0
62.8,8.4,24.37,1.2,1,3.6,3.91,0
59.6,8.6,24.93,1.2,0.6,3.4,3.62,0
58.7,8.2,25.99,1.4,-0.6,2.4,3.53,0
59.6,7.9,25.47,1.4,-0.2,2.6,3.18,0
57.3,8.1,25.04,1.4,0.3,3,2.63,0
57.5,8.4,25.25,1.4,0.2,2.9,2.58,0
56.7,8.3,25.36,1.4,0.1,2.9,2.81,0
59,8,25.36,1.4,-0.1,2.9,3.18,0
58,8.2,25.36,1.4,0,2.9,3.27,0
55.4,8,25.15,1.4,0.1,2.9,3.43,0
55.6,7.4,25.04,1.4,-0.1,2.9,3.4,0
55.7,7.5,25.36,1.4,-0.3,2.9,3.58,0
54.5,7.5,25.68,1.3,-0.6,3,4.67,0
53.3,7.7,25.68,1.3,-0.5,3,4.26,0
54.2,7.7,25.78,1.3,-0.6,3.1,4.22,0
52.5,7.4,25.47,1.3,-0.5,3.2,5.25,0
53.9,7,25.25,1.3,-0.5,3.3,5.45,0
54.5,6.8,25.36,1.2,-0.7,3.5,5.48,0
56.1,6.4,24.71,1.2,-0.3,3.6,5.22,0
42.5,15.8,31,1,-12.1,0.1,2.6,0
42.9,16,31,1.1,-11.7,0.1,2.59,0
42.6,16.9,31,1.1,-12.3,0.1,2.53,0
43.7,17.5,31,1.2,-9.2,0,3.83,0
43.7,17.8,31,1.3,-7,0,2.49,0
43,19.2,31,1.3,-9,0,2.68,0
43,20,31,1.2,-10.5,0,2.31,0
45.1,19.9,31,1.1,-12,0,2.46,0
47.7,19.2,30.99,1.5,-4.1,0,2.58,0
50.2,17.5,30.78,1.5,-3.3,0,2.61,0
53.1,16.3,30.95,1.5,-4.9,0,2.52,0
56.3,14.7,30.98,1.3,-6,0,3.98,0
64.1,10.4,25.99,1.3,0.5,2.5,5.42,0
71.6,7.4,20.52,1,2.7,4.7,6.59,0
72.7,6.3,16.33,0.9,3.7,5.8,6.64,0
74.9,5.6,14.72,0.8,4,6.1,8.46,0
74.9,5,14.72,0.8,3.7,5.9,9.31,0
76.1,5.2,17.66,0.9,2.7,5.1,8.81,0
74.4,5.5,18.19,0.9,2.7,5.1,10.32,0
73.3,5.9,19.75,0.9,2.3,4.6,7.45,0
73.1,6.4,21.52,1,1.8,3.9,5.94,0
70.5,6.4,24.15,1.1,0.2,2.5,5.49,0
69,6.3,25.15,1.3,-0.7,1.7,5.11,0
67.8,6.2,25.04,1.4,-0.7,1.5,5.31,0
66.6,6.6,26.48,1.4,-1.9,0.7,5.86,0
66.8,7.6,25.25,1.4,-0.2,2,5.15,0
65.7,8.5,25.99,1.3,-0.4,2.1,5.11,0
64.5,8.1,26.48,1.3,-1.1,1.8,4.84,0
64.3,8,25.04,1.2,0.2,2.8,4.86,0
63.8,7.9,23.56,1.2,1.5,3.8,4.64,0
61.5,8,24.15,1.2,1,3.5,4.79,0
62.3,7.9,24.26,1.3,0.9,3.4,3.7,0
60.7,7.7,24.49,1.3,0.6,3.2,4.51,0
60.1,8.1,25.04,1.4,0.3,3,5.33,0
58.4,8.1,25.04,1.4,0.3,3,4.76,0
58.2,8,25.25,1.5,0,2.7,4.93,0
58.6,8.1,25.99,1.5,-0.6,2.3,5.48,0
57.4,8.4,25.15,1.4,0.3,3.1,4.64,0
57.5,7.7,24.71,1.5,0.4,3.1,4.53,0
57,6.9,24.26,1.4,0.4,3.2,4.43,0
56.6,7.1,24.71,1.4,0.1,3.2,5.39,0
57.5,7.2,24.93,1.3,-0.1,3.3,5.5,0
58.3,7.4,25.04,1.2,-0.1,3.4,5.76,0
56.5,7.4,25.04,1.2,-0.1,3.4,5.98,0
56.5,7,24.71,1.2,0,3.5,5.97,0
57.4,6.8,24.49,1.2,0.1,3.6,6.15,0
56.6,6.5,24.26,1.2,0.2,3.7,6.13,0
57.8,6.3,24.03,1.2,0.3,4,7.06,0
58.2,5.8,23.09,1.2,0.8,4.1,6.98,0
43.2,15.8,31,1,-11.9,0.1,2.55,0
43.5,15.9,31,1.2,-9.4,0.1,1.36,0
43.3,16.1,31,1.2,-7.5,0.1,2.81,0
44.4,16.9,31,1.3,-7.1,0,3.99,0
43,17.9,31,1.2,-9.6,0,2.08,0
44,17.9,31,1.4,-7.6,0,2.05,0
42.5,18.7,31,1.3,-8.7,0,2.19,0
45.1,19.3,31,1.5,-6.7,0,1.2,0
47.1,17.4,30.41,1.6,-2.2,0.5,1.24,0
50,15.6,30.34,1.5,-2.9,0,1.21,0
51.4,15.1,31,1.4,-6.3,0,2.49,0
60.7,10.7,26.87,1.4,-0.2,1.7,3.8,0
68.7,7.5,21.27,1.1,2.5,4.3,8.09,0
76,6.1,14.45,0.9,4.3,6.5,8.75,0
76.4,6,14.72,0.8,4.2,6.5,10.15,0
77.1,5.1,13.65,0.8,4.1,6.5,11.31,0
79.1,4.6,12.6,0.9,4.3,6.2,11.57,0
79.4,4.4,13.65,0.8,3.8,5.9,11.25,0
78.5,5,17.13,0.8,2.8,5.3,11.1,0
75.4,5.4,17.92,0.9,2.7,4.9,9.03,0
75.1,5.6,18.19,1,2.7,4.6,7.32,0
73.4,5.7,20.77,1,1.8,3.7,8.08,0
72.5,5.7,21.02,1.1,1.7,3.2,6.29,0
71,5.5,23.21,1.2,0.6,2.3,7.08,0
71.5,5.7,23.45,1.3,0.5,2,6.8,0
68.9,6.7,23.33,1.3,1.1,2.6,5.72,0
67.7,7.4,24.49,1.3,0.4,2.4,5.31,0
67,7.3,25.15,1.3,-0.2,2.1,6,0
66.6,7.3,23.68,1.2,1.1,3.2,5.91,0
65.8,7,22.97,1.1,1.5,3.8,6.59,0
65.4,6.8,23.33,1.2,1.1,3.4,5.66,0
62.7,7.4,24.26,1.3,0.6,3.2,6.26,0
61.8,7.8,23.91,1.3,1.1,3.6,6.13,0
61.4,7.9,24.15,1.4,1,3.4,6.36,0
62.1,8.4,24.37,1.4,1,3.3,6.72,0
60.9,8.2,25.04,1.5,0.3,2.8,6.83,0
60.3,7.7,26.09,1.6,-0.9,2,6.97,0
61,7.8,25.88,1.5,-0.7,2.5,5.9,0
60,7.3,25.04,1.5,-0.1,2.9,5.63,0
57.1,6.9,24.03,1.4,0.6,3.3,6.01,0
57.8,6.8,24.03,1.4,0.5,3.4,6.78,0
61.9,7.1,24.6,1.3,0.2,3.5,7.58,0
57.4,7.2,24.6,1.3,0.2,3.5,7.18,0
58.7,6.9,24.37,1.3,0.3,3.5,7.89,0
58.7,6.4,24.26,1.3,0.1,3.4,7.86,0
60.2,5.5,22.49,1.3,1,3.6,7.2,0
60.5,6,23.33,1.2,0.7,3.8,8.01,0
59,6,23.09,1.2,0.9,4,7.98,0
42.7,15.3,31,1.2,-7.8,0.1,2.6,0
43.7,15.5,31,1.3,-6.6,0.1,1.34,0
43.1,15.7,31,1.3,-7.2,0.1,2.76,0
41.8,16,30.91,1.5,-4.8,0.1,2.29,0
41.7,16.6,31,1.4,-7.1,0.1,1.03,0
42.2,17,30.99,1.5,-5.1,0,1.03,0
44.1,17.7,31,1.4,-7,0,2.27,0
45.2,17.6,31,1.4,-6.6,0,2.39,0
47.4,15.8,30.62,1.5,-3.6,0,3.55,0
50.3,13.9,30.41,1.5,-3.9,0,2.38,0
53,12.4,30.25,1.4,-4.3,0,3.56,0
61.9,8,23.21,1.1,1.8,3.6,7.35,0
73.1,5.7,12.07,0.9,5,6.7,9.75,0
77.5,5.4,13.12,0.9,4.5,6.7,10,0
77.3,5.1,13.39,0.8,4.2,6.6,12.55,0
79.1,4.4,11.55,0.8,4.6,7,12.63,0
80,3.9,10.53,0.8,4.7,7,12.89,0
81.7,4.1,11.81,0.8,4.3,6.4,12.13,0
80.4,4.5,14.19,0.9,3.6,5.9,11.51,0
78.4,4.7,13.92,0.9,3.8,5.8,11.27,0
77.9,5,14.72,1,3.7,5.4,9.71,0
76.3,5.3,17.13,1,2.9,4.4,8.59,0
75.1,5.2,19.5,1.1,2,3.2,8.79,0
74,5,21.27,1.2,1.2,2.6,8.13,0
72.3,5.2,22.49,1.3,0.8,2.3,7.99,0
71.5,5.9,23.8,1.3,0.3,2.1,9.13,0
70.4,6.5,24.26,1.3,0.2,2.2,6.92,0
73.1,6.5,22.49,1.2,1.5,3.1,4.83,0
69.3,6.7,22.25,1.1,1.7,3.8,6.42,0
67.2,6.9,22.25,1.1,1.8,4,5.43,0
65.9,6.8,22.49,1.2,1.6,3.8,7.46,0
65.9,6.7,22.97,1.2,1.4,3.9,7.57,0
64.8,7.5,23.45,1.2,1.4,4,7.76,0
63.6,8,23.91,1.3,1.2,3.8,7.96,0
64.6,8.2,24.15,1.3,1.1,3.7,6.68,0
67.5,8,24.37,1.4,0.8,3.5,6.97,0
62.8,7.6,25.47,1.5,-0.4,2.6,7.04,0
62.6,7.2,25.68,1.6,-0.8,2.3,7.29,0
63.2,6.6,23.56,1.4,0.8,3.5,6.7,0
61.5,6.5,23.56,1.4,0.8,3.6,6.64,0
59.9,6.8,24.26,1.4,0.3,3.4,8.14,0
60.6,6.7,24.71,1.3,-0.1,3.2,8.8,0
61.1,6.7,24.82,1.3,-0.2,3.2,9.82,0
62.1,6.5,24.82,1.3,-0.3,3.3,9.22,0
62.8,5.8,23.68,1.2,0.3,3.6,9.01,0
62.5,5.5,22.49,1.2,1,3.9,9.54,0
61.9,5.5,22.01,1.2,1.2,4,8.98,0
63.1,5.6,21.52,1.2,1.4,4.2,8.87,0
42.9,15.1,31,1.3,-7.9,0.2,4.01,0
42.5,14.3,30.98,1.3,-6.2,0.2,4.11,0
42,14.6,30.8,1.4,-4.9,0.2,3.43,0
40.3,15.3,30.82,1.5,-4.6,0.2,2.07,0
41.1,15.6,31,1.4,-7.5,0.1,1.04,0
40.8,16.5,31,1.3,-8.2,0,1.11,0
44.8,16.6,31,1.3,-7.8,0,1.46,0
44.7,16.5,31,1.5,-5.5,0,1.44,0
46.8,14.9,30.91,1.5,-5.3,0,2.93,0
50.5,9.1,26.96,1.4,-1.1,1.9,4.71,0
54.5,7.8,24.37,1.2,0.7,3,7.04,0
65.8,4.9,11.29,1,4.9,6.5,8.35,0
72.2,4.5,9.52,0.9,5.4,7.1,10.56,0
76.8,4.5,11.55,0.9,4.6,6.9,12.92,0
76.7,4.3,11.29,0.9,4.6,6.8,13.21,0
78.7,3.9,10.02,0.9,4.9,7.2,13.29,0
79.1,3.6,9.03,0.9,5.2,7.2,13.5,0
80.9,3.8,10.27,0.9,4.8,6.8,12.75,0
80.2,4.1,12.86,0.9,3.9,6.2,13.76,0
80.4,4.3,12.33,0.9,4.2,6.1,11.99,0
78.7,4.5,12.86,1,4.1,5.8,11.53,0
77.7,4.9,21.02,1.1,1.3,3.7,11.83,0
76.7,4.9,23.33,1.2,0.2,2.4,10.07,0
74.6,5.1,22.49,1.2,0.8,2.6,9.23,0
73.6,5.3,22.73,1.3,0.8,2.4,10.62,0
73,5.6,25.88,1.4,-1.8,0.9,10.57,0
72,5.8,25.68,1.3,-1.5,1.2,10.03,0
71.9,5.8,23.21,1.1,0.7,3,8.7,0
73,6.1,21.27,1.1,1.8,3.9,5.6,0
71.9,6.3,21.52,1.1,1.8,4.2,6.95,0
70.6,6.2,21.77,1.1,1.6,4.1,8.27,0
68.3,6.3,22.01,1.2,1.6,4.1,7.57,0
67.1,6.9,22.73,1.2,1.6,4.2,7.79,0
67.3,7.1,23.56,1.2,1.1,4,7.98,0
66.4,7.5,23.8,1.3,1.1,3.8,8.07,0
69.6,7.4,23.45,1.3,1.3,3.8,7.71,0
67.3,7.4,24.26,1.4,0.6,3.3,8.26,0
69,6.6,23.33,1.4,1,3.6,8.14,0
65.5,6.1,22.49,1.4,1.3,3.7,8.44,0
64.8,6.3,23.91,1.5,0.4,3.2,8.75,0
64.4,6.1,24.93,1.5,-0.6,2.6,9.96,0
65.1,5.9,25.25,1.5,-1,2.5,10.71,0
63.4,6.2,25.47,1.4,-1.1,2.5,11.19,0
64.4,6.3,25.68,1.4,-1.2,2.5,11.19,0
64.7,5.8,23.91,1.3,0.1,3.4,10.9,0
64.6,5.3,21.77,1.2,1.2,4.1,11.12,0
62.6,5.4,20.01,1.2,1.9,4.5,9.61,0
41.1,14.1,30.84,1.4,-5.3,0.2,4.98,0
41.8,13.6,29.61,1.5,-2.4,0.7,3.86,0
41.4,14.1,29.24,1.5,-1.5,1.1,4.15,0
40.3,14.9,30.84,1.5,-4.9,0.2,4.16,0
41.8,15.9,31,1.3,-8.6,0.1,1.18,0
41.3,15.8,31,1.4,-7.9,0.1,1.21,0
42.5,16.5,30.76,1.7,-3.7,0,1.43,0
43.7,14.7,29.24,1.7,-1.2,0.9,2.96,0
45.8,15.2,31,1.5,-7,0,2.86,0
48.8,8.1,24.15,1.3,1.1,3.1,4.7,0
53.9,6.5,21.02,1.2,2.1,4.1,7.29,0
62.9,4.8,14.72,1,3.6,5.9,8.88,0
69.9,3.9,6.27,1,6.5,7.9,10.47,0
73.5,3.9,8.31,0.9,5.6,7.5,13.12,0
74.4,4,8.31,0.9,5.7,7.4,14.26,0
78.6,3.6,7.38,0.9,5.9,7.5,13.82,0
79.7,3.3,7.38,0.9,5.7,7.3,14.22,0
82.2,3.7,8.08,0.9,5.6,7.2,13.15,0
82.8,3.6,9.28,0.9,5.1,6.9,13.71,0
81.1,3.9,13.12,0.9,3.7,6,12.91,0
80.2,3.9,18.19,1,1.9,4.6,11.79,0
79.1,4.4,20.27,1.1,1.3,3.9,12.05,0
77.9,4.7,22.73,1.1,0.5,2.9,10.74,0
77.3,4.9,20.52,1.2,1.5,3.4,11.47,0
76.8,5.2,23.33,1.2,0.3,2.5,11.5,0
75.4,5.2,23.56,1.3,0.1,2.2,11.27,0
74.7,5.6,23.45,1.2,0.4,2.7,10.59,0
74.3,5.8,20.27,1.1,2,3.9,10.37,0
73.2,5.7,21.02,1,1.7,4.4,9.24,0
72.2,5.6,19.75,1.1,2.1,4.5,9.19,0
