CC,DT,FF,ET,TEMP,VP,WDF,LUMPY
71.2,5.4,19.5,1.2,2.1,4.4,9.45,0
71.7,5.4,20.27,1.1,1.8,4.4,8.32,0
70.3,6.1,22.01,1.2,1.5,4.1,8.32,0
69.4,6.9,23.33,1.3,1.2,3.8,9.06,0
69.6,7.4,23.8,1.4,1,3.5,9.94,0
68.2,6.8,23.56,1.4,0.9,3.4,9.27,0
68.7,5.9,22.01,1.4,1.4,3.9,9.31,0
68.7,6.1,22.01,1.4,1.5,3.8,9.19,0
69.3,6.8,22.73,1.5,1.5,3.6,9.32,0
67.5,6.9,24.03,1.5,0.6,3.1,9.82,0
67.5,6.4,23.8,1.5,0.5,3.2,10.83,0
64.7,6.2,23.91,1.4,0.3,3.4,11.12,0
64.3,6.1,24.6,1.4,-0.3,2.9,12.14,0
68.5,6.2,24.03,1.3,0.2,3.3,11.68,0
67.9,5.3,23.33,1.3,0.4,3.4,11.7,0
67.9,5.3,22.01,1.2,1.1,3.9,11.65,0
64.9,6,22.97,1.3,1,3.9,11.48,0
64.3,5.5,22.01,1.3,1.2,4.1,10.87,0
65.1,5.1,18.45,1.2,2.4,4.9,9.85,0
40.1,12.2,30.25,1.5,-4.4,0.1,6.45,0
39.7,12.5,30.7,1.4,-5.5,0.2,4.5,0
40.9,12.7,30.38,1.5,-4.4,0.2,5.69,0
38.6,13.8,29.05,1.6,-1.4,1.1,5.08,0
40,16.1,30.99,1.5,-5.6,0.1,2.57,0
39.9,15.7,31,1.2,-10.9,0.1,2.6,0
41.3,17.8,30.88,1.7,-3.7,0.1,3.12,0
43.8,16.4,29.66,1.9,-1.1,0.5,1.26,0
45.4,15.5,31,1.4,-9,0,4.14,0
44.4,10.2,25.88,1.4,0.5,2.4,4.61,0
49.6,7.5,23.33,1.3,1.5,3.6,7.41,0
57.2,5.7,20.52,1.1,1.9,4.6,9.46,0
65.2,4.1,9.28,1,5.3,7.2,12.29,0
68.9,3.7,6.49,1,6.3,7.9,12.83,0
73.4,3.4,6.49,1,6.2,7.8,14.39,0
76.4,3.3,6.49,0.9,6.1,7.7,15.48,0
79.7,2.6,5.85,0.9,6.1,7.6,14.29,0
82.3,2.9,6.49,0.9,5.9,7.4,13.56,0
83,3.1,9.52,0.9,4.7,6.8,13.59,0
82.3,3.4,15.26,1,2.7,5.3,13.72,0
81.5,3.8,14.99,1,3,5.4,12.83,0
81.7,4.3,18.19,1.1,2.1,4.4,11.69,0
80.5,4.5,22.25,1.2,0.6,3,11.46,0
80,4.6,20.52,1.2,1.3,3.3,11.14,0
79,4.8,21.52,1.2,1,3,11.19,0
78.3,5,21.77,1.2,1,2.8,11.55,0
77,5.2,23.09,1.2,0.5,2.7,11.71,0
76.1,5.2,20.52,1.1,1.6,4.1,11.23,0
74.7,5.3,20.01,1.1,1.9,4.5,10.13,0
73.6,4.7,18.98,1.1,2,4.6,9.95,0
73.7,4.4,17.92,1.1,2.2,4.6,8.77,0
72.7,4.4,18.45,1.2,2,4.4,8.86,0
71.7,5.7,22.97,1.3,0.9,3.6,9.36,0
70.4,6.4,23.33,1.4,0.9,3.4,10.73,0
69.7,6.9,23.56,1.4,1,3.4,10.57,0
70.6,6.1,22.97,1.4,1.1,3.5,10.26,0
69.2,5.5,20.77,1.4,1.7,4,9.6,0
71.3,5.8,19.75,1.4,2.2,4.3,9.57,0
71.7,6.5,19.75,1.4,2.6,4.3,9.98,0
69.2,7.9,22.73,1.5,2.1,3.9,10.39,0
69.9,6.8,22.49,1.4,1.6,3.8,11.39,0
66.9,6.2,23.33,1.4,0.8,3.5,12.19,0
66.6,6,23.56,1.4,0.5,3.2,13.11,0
67.1,5.6,20.27,1.3,1.9,4.3,12.04,0
68.6,5.5,21.02,1.3,1.6,4,12.02,0
66.9,5.6,21.27,1.3,1.5,4.1,12.09,0
67.1,5.4,20.52,1.2,1.7,4.4,11.91,0
66.9,5.3,21.27,1.2,1.4,4.3,11.81,0
68.5,4.7,15.26,1.2,3.3,5.4,10.66,0
36.8,11.8,30.86,1.4,-6.6,0.1,5.13,0
38.8,11.3,30.38,1.4,-5.1,0.2,6.11,0
37.8,11.4,30.25,1.5,-4.8,0.2,5.33,0
36.8,11.9,27.23,1.6,0,1.7,5.78,0
36.9,15.5,30.91,1.6,-5,0.1,4.44,0
37.4,16,31,1.2,-12.4,0.1,5.96,0
42,18.1,31,1.6,-5.6,0,1.32,0
41.7,17.7,29.98,1.9,-1,0.3,2.89,0
43.5,16.4,30.34,1.8,-2.5,0,2.98,0
42.5,14.5,30.03,1.7,-2.7,0,2.77,0
46.1,9.5,23.8,1.5,2.1,3.5,6.81,0
51.7,8.1,25.36,1.2,0,3.5,9.22,0
57.7,4.6,19.24,1,1.8,5.5,11.63,0
66.1,3.2,8.79,1,5.1,7.3,13.27,0
72.4,2.8,5.03,1,6.6,7.9,15.24,0
74.9,2.5,6.06,1,5.9,7.6,16.21,0
79.6,2.3,7.15,0.9,5.3,7.3,15.49,0
81.5,2.3,10.53,0.9,3.9,6.4,15.99,0
83.1,2.8,13.92,0.9,2.9,5.8,15.24,0
83.7,3.6,17.92,1,1.8,4.9,15.13,0
84.1,3.6,14.45,1,3.1,5.6,13.28,0
82.9,3.7,18.45,1.1,1.7,4.3,12.74,0
83.1,4.2,22.25,1.1,0.4,3.5,11.95,0
83.3,4.6,21.27,1.1,1,3.4,11.6,0
81.8,4.8,20.77,1.1,1.3,3.6,12.12,0
79.9,5,20.52,1.2,1.5,3.6,12.37,0
79.2,5,22.01,1.1,0.9,3.5,12.4,0
78.4,4.8,21.02,1.1,1.2,4,12.05,0
77.3,4.3,19.5,1.1,1.6,4.2,12.03,0
75.7,4.1,18.19,1.1,2,4.6,11.01,0
76.7,4,17.13,1.1,2.3,4.7,9.5,0
74.4,4.2,18.71,1.2,1.8,4.2,10.95,0
73.3,5.1,21.77,1.3,1.1,3.5,10.61,0
75.3,5.6,22.97,1.4,0.8,3.2,11.94,0
71.9,6,23.45,1.5,0.6,2.9,11.47,0
73,5.6,21.77,1.4,1.3,3.5,10.54,0
76.4,4.8,18.71,1.3,2.1,4.3,9.91,0
72.3,5,17.66,1.3,2.6,4.6,10.02,0
74.1,5.7,18.71,1.3,2.6,4.6,10.36,0
73.1,6,18.45,1.4,2.8,4.5,10.68,0
72.8,6,20.27,1.5,2.1,3.9,11.39,0
69.4,5.7,20.01,1.4,2.1,4.2,11.98,0
69.4,5.2,18.71,1.4,2.3,4.2,12.15,0
69.7,5.3,21.02,1.4,1.5,3.7,12.35,0
69.1,5.9,19.75,1.4,2.3,4.2,12.04,0
68.3,5.5,20.77,1.4,1.7,3.9,12.11,0
68,5.1,20.01,1.3,1.8,4.4,12.59,0
69.1,4.5,17.66,1.1,2.3,5.2,12.01,0
34.4,11.5,30.17,1.5,-4.5,0.1,5.71,0
34.5,11.2,30.3,1.5,-5,0.1,6.77,0
35.6,10.6,29.61,1.5,-3.9,0.1,7.15,0
34.4,11.6,29.18,1.6,-2.7,0.4,9.89,0
34.9,14.3,30.3,1.7,-3.4,0.1,7.79,0
36,16.1,31,1.4,-9.1,0.1,4.59,0
38.6,17.3,30.49,1.8,-2.4,0,2.81,0
38.7,16.1,26.96,2,2.4,1.9,2.8,0
39.9,14.3,24.93,1.9,3.5,2.5,4.16,0
41.2,12.1,21.77,1.8,4.6,3.4,5.3,0
42.3,10,22.73,1.6,3.1,3.4,7.69,0
49.9,7.8,21.27,1.3,2.6,5,8.6,0
54.3,7,24.82,1.1,-0.1,4,11.64,0
64.1,3.1,12.33,1,3.6,6.3,13.99,0
69.8,2.4,8.08,1,5,7,15.7,0
74.3,2,11.04,0.9,3.6,6.4,16.97,0
79.5,2.4,12.33,0.9,3.3,6.4,17.6,0
81.6,2.5,12.86,0.9,3.1,6.2,17.33,0
85,2.7,14.45,0.9,2.6,5.7,17.44,0
84.6,3.2,16.86,0.9,2,5.4,16.08,0
86,3.5,18.19,1,1.7,5,14.88,0
88.2,3.6,18.71,1,1.5,4.5,13.9,0
87.4,4.1,21.52,1,0.7,4,13.35,0
86,4.4,21.77,1.1,0.7,3.4,12.42,0
83,4.9,22.01,1.1,0.9,3.6,12.97,0
82.3,5,21.02,1.1,1.3,3.7,13.54,0
82.5,4.6,22.73,1.2,0.4,3.2,13.66,0
81.4,4.5,22.25,1.2,0.6,3.3,12.52,0
80.8,4,21.27,1.2,0.7,3.6,12.01,0
78.8,3.7,19.75,1.1,1.2,4,11.64,0
76.8,3.3,16.86,1.2,2,4.4,12.2,0
76.2,4.8,18.45,1.2,2.2,4.4,11.54,0
75.8,4.9,20.77,1.3,1.4,3.7,11.44,0
79.1,4.8,22.25,1.4,0.7,3,12.58,0
76.1,4.9,18.98,1.3,2.1,4.1,11.38,0
78.8,4.5,17.39,1.3,2.4,4.4,11.3,0
77.1,4.1,16.06,1.3,2.7,4.6,10.58,0
77.1,4.3,16.59,1.3,2.6,4.5,10.32,0
76.2,4.8,16.86,1.3,2.8,4.7,10.37,0
74.9,5.3,16.86,1.3,3,4.8,10.79,0
74.3,5.7,18.19,1.4,2.8,4.5,11.06,0
74.5,5.9,19.24,1.4,2.5,4.2,11.03,0
70,5.7,22.49,1.6,1.1,2.9,11.75,0
71.4,5.5,19.5,1.5,2.2,3.7,12.11,0
70.4,5.8,17.39,1.4,3.1,4.4,11.67,0
70,5.5,18.71,1.4,2.5,4.3,12.01,0
69.7,4.7,16.33,1.3,2.9,4.8,12.65,0
32,11.6,12.33,1.6,7.9,7.2,4.94,0
29.8,11.1,20.01,1.6,4.8,4.9,6.4,0
29.8,10.5,27.05,1.6,-0.5,1.6,7.04,0
32.3,11.4,25.78,1.6,1.2,2.4,9.74,0
33,13.7,30.12,1.7,-3.3,0.1,8.15,0
33.6,15.2,30.49,1.6,-3.5,0,5.49,0
36.7,15.8,29.55,1.8,-1.2,0.5,2.64,0
37,15.8,26.29,1.9,2.9,2.2,2.66,0
38.4,15.2,25.88,2,3,2.2,2.62,0
33.7,12.6,22.01,1.9,4.7,3.2,3.75,0
45.6,12.1,26.29,1.7,1.1,2.1,7.61,0
51,9.7,24.6,1.5,1.5,3.2,8.92,0
53.2,7.1,24.49,1.3,0.3,3.4,10.5,0
60.7,4.8,20.52,1.1,1.4,4.5,13.2,0
66.3,3.4,17.66,1.1,1.8,4.9,16.45,0
71.9,2.5,18.45,1,1.1,4.8,16.85,0
77.6,2.4,17.66,1,1.3,5,17.15,0
81,2.8,17.39,0.9,1.6,5.2,18.18,0
83.2,3.2,15.79,1,2.4,5.5,18.12,0
85,3.2,17.66,0.9,1.7,5.2,16.42,0
85.6,3.3,20.52,0.9,0.7,4.7,15.4,0
85,3.8,21.27,1,0.6,4.4,14.92,0
86.3,4.3,24.03,1,-0.7,3.4,14.74,0
86,4.6,20.52,1.1,1.3,4.2,13.67,0
84.4,4.4,19.5,1.1,1.6,4.1,14.2,0
85.1,4.5,21.52,1.1,0.9,3.5,14.02,0
83.9,4.3,22.97,1.2,0.2,3,14.28,0
83.4,4.2,22.49,1.2,0.3,3.1,13.75,0
82.6,4.3,21.27,1.2,0.9,3.6,12.6,0
80.2,3.8,18.98,1.1,1.5,4.2,12.16,0
77.4,3.7,18.45,1.1,1.7,4.5,12.69,0
78.7,4.4,17.39,1.2,2.4,4.7,12.29,0
78.2,4.6,18.45,1.3,2.1,4.3,12.59,0
79.9,4.5,18.45,1.3,2.1,4,13.13,0
79.9,4.6,16.59,1.3,2.8,4.5,12.06,0
80.4,4.1,14.99,1.3,3.1,4.7,11.31,0
79.3,3.9,15.79,1.3,2.7,4.6,10.8,0
80.4,3.9,15.79,1.2,2.7,4.8,10.58,0
77.9,4.3,16.06,1.3,2.8,4.7,10.35,0
76.3,5.1,18.71,1.4,2.3,4,11.08,0
75.2,5.5,21.27,1.5,1.5,3.4,10.97,0
73.4,5.9,18.71,1.4,2.7,4.2,10.92,0
73.3,6,16.86,1.5,3.4,4.5,10.57,0
73.1,5.2,21.52,1.6,1.2,3,10.92,0
68.4,5.1,18.45,1.5,2.4,3.8,10.59,0
71.7,4.9,12.6,1.4,4.4,5.3,10.99,0
30.8,12.3,2.75,1.7,12.6,10.8,4.62,0
27.9,11.5,22.49,1.6,4,4.6,6.04,0
28,11.4,24.15,1.6,2.7,3.5,8.72,0
30.3,11.7,26.29,1.7,0.9,2.2,8.49,0
30.5,12.6,27.05,1.7,0.5,1.8,6.23,0
32.1,14.7,29.88,1.8,-2.3,0.2,6.18,0
32.5,15.1,26.87,1.9,2,2,2.52,0
32.9,15.4,25.25,2,3.7,2.6,3.93,0
39.5,15.1,23.8,2,4.9,3.3,5.75,0
41.5,13.9,25.04,1.9,3.2,2.7,4.69,0
45.7,12.6,25.25,1.8,2.3,2.8,8.2,0
50,10.2,25.15,1.6,1.2,2.6,8.42,0
52.4,8.3,23.56,1.5,1.7,3.3,10.99,0
58.6,6.5,22.97,1.4,1.3,3.4,12.33,0
67.3,4.7,20.52,1.3,1.4,4,15.84,0
71.1,3.1,20.52,1.2,0.6,3.8,14.88,0
73.4,2.7,20.77,1.1,0.3,3.9,17.18,0
78.9,2.5,18.45,1.1,1.1,4.4,18.25,0
83.2,3.2,16.86,1,2,5.1,17.85,0
85.4,3.3,17.13,1,1.9,5.2,16.39,0
86.9,3.5,20.27,1,0.9,4.6,15.3,0
91.8,3.8,21.02,1,0.7,4.4,15,0
89.3,4.3,22.73,0.9,0.3,4.5,14.99,0
86.9,4.4,21.27,1,0.9,4.3,15.14,0
87.7,4.2,19.24,1.1,1.6,4.2,9.1,0
86.1,4.2,22.49,1.2,0.3,3.1,15.02,0
85.3,4.2,21.27,1.2,0.8,3.3,13.94,0
84.3,4.2,19.5,1.2,1.5,3.8,14.98,0
82.7,4.1,19.5,1.2,1.5,4,12.13,0
80.9,4,18.71,1.1,1.7,4.3,12.3,0
82.1,4.1,19.5,1.2,1.5,4.2,13.16,0
80.9,3.7,16.59,1.2,2.3,4.6,12.73,0
81.7,4.4,19.75,1.3,1.5,3.9,13.26,0
80.8,4.5,19.24,1.3,1.8,4,12.99,0
82,3.6,14.19,1.3,3.2,4.7,12.32,0
82.7,3.6,13.65,1.3,3.4,4.9,11.14,0
80.3,4,15.52,1.3,2.9,4.6,10.85,0
79.5,4.2,16.06,1.3,2.8,4.6,10.54,0
80.9,4.6,14.19,1.2,3.7,5.3,10.2,0
79.2,5.4,16.59,1.4,3.2,4.5,10.52,0
76.5,6,16.06,1.4,3.7,4.9,10.76,0
76,5.8,15.26,1.3,3.9,5.3,9.85,0
75.2,5.5,14.99,1.4,3.8,4.8,10.13,0
71.1,5,18.71,1.5,2.2,3.7,10.7,0
75.2,4.8,13.39,1.4,4.1,5.2,9.32,0
68.5,4,8.55,1.4,5.6,6.2,10.39,0
28.3,12.5,1.78,1.8,13.4,11.5,8.21,0
25.5,12.2,15.52,1.7,7,6.6,9.9,0
26.6,11.8,26.68,1.7,0.5,2.2,7.3,0
26.9,12.6,27.76,1.7,-0.3,1.5,6.67,0
29.1,13.3,28.48,1.8,-0.8,1.1,7.65,0
30.9,13.4,26.96,1.8,1,1.9,4.34,0
30.3,13.6,24.15,1.9,3.8,3,3.91,0
33.3,14.6,17.13,2,7.6,4.9,5.42,0
33,14.9,14.99,2.1,8.5,5.6,6.57,0
39.1,15.1,22.49,2,5.8,4.4,6.06,0
43.5,12.8,22.25,1.8,4.7,4.2,10.43,0
50.5,10.1,21.02,1.7,3.9,3.9,11.98,0
56.2,9,21.52,1.7,3.1,3.7,11.92,0
58.1,7.8,23.45,1.6,1.5,2.8,11.06,0
63.5,5.9,23.45,1.5,0.6,2.8,13.88,0
72.3,3.9,21.27,1.3,0.7,3.6,15.61,0
73.6,3.1,18.71,1.2,1.3,4.3,16.25,0
79.1,3.1,18.98,1.1,1.2,4.2,15.96,0
82.3,3.1,18.71,1.1,1.3,4.3,17.1,0
86.1,3.2,18.45,1.1,1.4,4.5,15.45,0
89.7,3.6,16.86,1,2.2,5.1,14.79,0
91.2,4,19.24,1,1.5,4.7,14.81,0
88.3,3.9,22.25,0.9,0.3,4.5,14.49,0
87.9,4.1,20.27,1.1,1.2,4.2,14.66,0
87.4,4.3,20.27,1.1,1.3,4.1,14.84,0
86.4,4.1,20.77,1.2,1,3.7,14.91,0
85.5,3.6,17.66,1.1,1.9,4.2,14.32,0
84.2,4,17.13,1.2,2.3,4.4,13.25,0
82.7,3.9,16.33,1.1,2.5,4.7,12.71,0
83.2,3.4,16.59,1.1,2.2,4.7,12.87,0
81.3,3.5,16.06,1.1,2.4,4.9,13.75,0
81.2,3.6,16.33,1.1,2.4,4.8,13.99,0
81.4,3.7,19.24,1.2,1.4,3.9,13.97,0
82.2,3.4,17.13,1.3,2,3.8,13.51,0
82.8,3.6,12.6,1.3,3.8,4.9,12.44,0
82.1,3.9,12.86,1.3,3.8,4.8,11.12,0
82.2,4.4,14.72,1.4,3.4,4.5,10.74,0
80.6,5.1,14.45,1.3,3.8,4.8,9.66,0
80.2,5.3,17.66,1.4,2.7,3.8,9.7,0
79.8,5.7,14.99,1.4,3.9,4.4,9.42,0
77.5,6.4,13.92,1.4,4.7,5.1,9.3,0
75.8,6.4,13.39,1.4,4.9,5.3,9.38,0
75.4,6,15.52,1.5,3.9,4.5,9.75,0
72.1,5,11.55,1.5,4.9,5.3,9.2,0
25.7,11.5,1.66,1.8,13,11.4,13.46,0
23.4,11.9,17.66,1.7,6,5.9,13.77,0
24.9,11.7,24.93,1.7,2.2,3.1,7.17,0
25.4,11.9,24.26,1.8,2.9,3.4,8.73,0
28.2,12.1,24.49,1.8,2.8,3.1,7.33,0
30.3,12.2,13.12,2,7.9,5.7,7.54,0
30.8,12.7,11.55,2.1,8.7,5.8,6.57,0
30.6,13.9,20.77,2,5.9,4.3,7.05,0
34.7,13.7,14.19,2.1,8.2,5.5,7.99,0
37.9,14.2,15.52,2.1,8,5.6,9.92,0
41,13,24.03,1.9,3.6,3.4,10.17,0
50.8,11,21.27,1.8,4.2,3.8,10.91,0
56.4,9.3,20.77,1.7,3.6,3.7,12.47,0
61.4,7.9,21.02,1.6,2.8,3.6,13.83,0
67.4,6.4,19.75,1.4,2.5,4.3,14.85,0
75.5,4.3,12.33,1.3,4.2,5.7,14.85,0
75.3,3.5,13.12,1.2,3.5,5.4,13.75,0
79.1,3.5,13.12,1.2,3.5,5.3,13.83,0
86.4,3.3,15.26,1.2,2.6,4.7,14.47,0
86.3,3.3,16.06,1.2,2.3,4.7,14.85,0
92,3.6,14.19,1.1,3.2,5.4,13.95,0
90.8,3.7,19.24,1.1,1.4,4.2,14.11,0
89.4,4.1,19.75,1.1,1.4,4.4,14.13,0
90.2,4.2,18.45,1.1,1.9,4.5,14.38,0
88.8,3.9,20.01,1.1,1.2,4.1,14.5,0
88,3.9,24.37,1.3,-1.2,2.3,14.86,0
86.4,3.5,22.01,1.2,0.2,3.1,13.98,0
84.2,3.4,15.79,1.1,2.5,4.7,13,0
81.7,2.7,14.45,1.2,2.6,4.8,12.95,0
79.7,3.5,18.98,1.2,1.4,4,13.05,0
81.1,3.8,16.33,1.2,2.5,4.8,14.27,0
80.9,4,15.52,1.2,2.9,4.9,14.3,0
82.5,3.9,18.98,1.4,1.6,3.6,14,0
80.8,3.6,17.92,1.4,1.8,3.5,13.19,0
80.7,4.1,12.6,1.4,4,4.8,11.52,0
82.4,4.2,11.55,1.3,4.5,5.1,10.49,0
80.6,4.9,11.29,1.4,4.9,5.2,9.15,0
78.9,5.7,12.33,1.4,4.9,5.3,8.93,0
78.6,6,13.92,1.4,4.5,4.8,8.76,0
76.4,7.3,13.12,1.4,5.4,5.4,8.25,0
74.9,6.9,11.81,1.5,5.7,5.4,8.1,0
75.8,6.5,11.29,1.5,5.7,5.5,8.53,0
76.2,6,10.53,1.6,5.8,5.6,8.52,0
76.1,5.4,8.31,1.5,6.4,6.3,7.62,0
24,11.8,1.54,1.9,13.3,11.6,13.95,0
22.7,12.1,14.45,1.8,7.3,6.9,19.8,0
23.2,12.4,21.27,1.8,4.9,4.9,18.58,0
27.8,12.3,20.77,1.8,5.1,4.8,11.81,0
28.2,12.1,22.49,1.8,4.3,4.2,6.57,0
29.5,11.2,11.55,2,8,5.6,7.27,0
31.3,12.3,10.53,2.1,8.9,6,7.79,0
32.2,13,16.59,2,7,5.2,8.93,0
37.2,13.4,9.28,2.2,10,6.6,9.75,0
38,13,21.52,2,5.1,4.3,9.22,0
41.2,12.8,21.52,2,5,4.3,11.81,0
49.1,11.8,21.02,1.9,4.7,4,13.17,0
56.5,10,16.86,1.9,5.4,4.4,11.94,0
61,8.4,20.01,1.7,3.4,3.9,12.66,0
68.9,6.5,18.19,1.4,3.2,4.7,13.35,0
75.8,4.5,10.27,1.3,5.1,6.1,13.3,0
76.4,4,10.53,1.3,4.8,6,12.05,0
79.8,3.9,9.03,1.3,5.3,6.1,14.26,0
87.2,3.9,12.07,1.3,4.1,5.3,12.72,0
87.1,3.5,10.02,1.2,4.7,5.8,12.88,0
89.2,3.2,13.65,1.2,3.2,5.1,12.75,0
88.6,3.8,14.19,1.2,3.3,4.9,12.08,0
90.9,4,15.26,1.1,3,4.9,12.15,0
89.3,4.1,15.79,1.2,2.8,4.7,12.36,0
88,3.9,17.39,1.2,2.1,4.4,12.82,0
87.4,3.9,17.66,1.2,2,4.4,14.5,0
85.1,3.6,16.86,1.1,2.2,4.5,14.13,0
82.5,3.4,16.06,1.2,2.4,4.5,12.6,0
80.4,2.8,14.19,1.2,2.8,4.8,12.21,0
